in.lmp (written by ASE) 

128 	 atoms 
1  atom types
0.0      12.573560000000001  xlo xhi
0.0      12.573560000000001  ylo yhi
0.0      12.573560000000001  zlo zhi


Atoms 

     1   1                       0                       0                       0
     2   1      1.5716950000000001      1.5716950000000001      1.5716950000000001
     3   1      3.1433900000000001                       0                       0
     4   1      4.7150850000000002      1.5716950000000001      1.5716950000000001
     5   1      6.2867800000000003                       0                       0
     6   1      7.8584750000000003      1.5716950000000001      1.5716950000000001
     7   1      9.4301700000000004                       0                       0
     8   1               11.001865      1.5716950000000001      1.5716950000000001
     9   1                       0      3.1433900000000001                       0
    10   1      1.5716950000000001      4.7150850000000002      1.5716950000000001
    11   1      3.1433900000000001      3.1433900000000001                       0
    12   1      4.7150850000000002      4.7150850000000002      1.5716950000000001
    13   1      6.2867800000000003      3.1433900000000001                       0
    14   1      7.8584750000000003      4.7150850000000002      1.5716950000000001
    15   1      9.4301700000000004      3.1433900000000001                       0
    16   1               11.001865      4.7150850000000002      1.5716950000000001
    17   1                       0      6.2867800000000003                       0
    18   1      1.5716950000000001      7.8584750000000003      1.5716950000000001
    19   1      3.1433900000000001      6.2867800000000003                       0
    20   1      4.7150850000000002      7.8584750000000003      1.5716950000000001
    21   1      6.2867800000000003      6.2867800000000003                       0
    22   1      7.8584750000000003      7.8584750000000003      1.5716950000000001
    23   1      9.4301700000000004      6.2867800000000003                       0
    24   1               11.001865      7.8584750000000003      1.5716950000000001
    25   1                       0      9.4301700000000004                       0
    26   1      1.5716950000000001               11.001865      1.5716950000000001
    27   1      3.1433900000000001      9.4301700000000004                       0
    28   1      4.7150850000000002               11.001865      1.5716950000000001
    29   1      6.2867800000000003      9.4301700000000004                       0
    30   1      7.8584750000000003               11.001865      1.5716950000000001
    31   1      9.4301700000000004      9.4301700000000004                       0
    32   1               11.001865               11.001865      1.5716950000000001
    33   1                       0                       0      3.1433900000000001
    34   1      1.5716950000000001      1.5716950000000001      4.7150850000000002
    35   1      3.1433900000000001                       0      3.1433900000000001
    36   1      4.7150850000000002      1.5716950000000001      4.7150850000000002
    37   1      6.2867800000000003                       0      3.1433900000000001
    38   1      7.8584750000000003      1.5716950000000001      4.7150850000000002
    39   1      9.4301700000000004                       0      3.1433900000000001
    40   1               11.001865      1.5716950000000001      4.7150850000000002
    41   1                       0      3.1433900000000001      3.1433900000000001
    42   1      1.5716950000000001      4.7150850000000002      4.7150850000000002
    43   1      3.1433900000000001      3.1433900000000001      3.1433900000000001
    44   1      4.7150850000000002      4.7150850000000002      4.7150850000000002
    45   1      6.2867800000000003      3.1433900000000001      3.1433900000000001
    46   1      7.8584750000000003      4.7150850000000002      4.7150850000000002
    47   1      9.4301700000000004      3.1433900000000001      3.1433900000000001
    48   1               11.001865      4.7150850000000002      4.7150850000000002
    49   1                       0      6.2867800000000003      3.1433900000000001
    50   1      1.5716950000000001      7.8584750000000003      4.7150850000000002
    51   1      3.1433900000000001      6.2867800000000003      3.1433900000000001
    52   1      4.7150850000000002      7.8584750000000003      4.7150850000000002
    53   1      6.2867800000000003      6.2867800000000003      3.1433900000000001
    54   1      7.8584750000000003      7.8584750000000003      4.7150850000000002
    55   1      9.4301700000000004      6.2867800000000003      3.1433900000000001
    56   1               11.001865      7.8584750000000003      4.7150850000000002
    57   1                       0      9.4301700000000004      3.1433900000000001
    58   1      1.5716950000000001               11.001865      4.7150850000000002
    59   1      3.1433900000000001      9.4301700000000004      3.1433900000000001
    60   1      4.7150850000000002               11.001865      4.7150850000000002
    61   1      6.2867800000000003      9.4301700000000004      3.1433900000000001
    62   1      7.8584750000000003               11.001865      4.7150850000000002
    63   1      9.4301700000000004      9.4301700000000004      3.1433900000000001
    64   1               11.001865               11.001865      4.7150850000000002
    65   1                       0                       0      6.2867800000000003
    66   1      1.5716950000000001      1.5716950000000001      7.8584750000000003
    67   1      3.1433900000000001                       0      6.2867800000000003
    68   1      4.7150850000000002      1.5716950000000001      7.8584750000000003
    69   1      6.2867800000000003                       0      6.2867800000000003
    70   1      7.8584750000000003      1.5716950000000001      7.8584750000000003
    71   1      9.4301700000000004                       0      6.2867800000000003
    72   1               11.001865      1.5716950000000001      7.8584750000000003
    73   1                       0      3.1433900000000001      6.2867800000000003
    74   1      1.5716950000000001      4.7150850000000002      7.8584750000000003
    75   1      3.1433900000000001      3.1433900000000001      6.2867800000000003
    76   1      4.7150850000000002      4.7150850000000002      7.8584750000000003
    77   1      6.2867800000000003      3.1433900000000001      6.2867800000000003
    78   1      7.8584750000000003      4.7150850000000002      7.8584750000000003
    79   1      9.4301700000000004      3.1433900000000001      6.2867800000000003
    80   1               11.001865      4.7150850000000002      7.8584750000000003
    81   1                       0      6.2867800000000003      6.2867800000000003
    82   1      1.5716950000000001      7.8584750000000003      7.8584750000000003
    83   1      3.1433900000000001      6.2867800000000003      6.2867800000000003
    84   1      4.7150850000000002      7.8584750000000003      7.8584750000000003
    85   1      6.2867800000000003      6.2867800000000003      6.2867800000000003
    86   1      7.8584750000000003      7.8584750000000003      7.8584750000000003
    87   1      9.4301700000000004      6.2867800000000003      6.2867800000000003
    88   1               11.001865      7.8584750000000003      7.8584750000000003
    89   1                       0      9.4301700000000004      6.2867800000000003
    90   1      1.5716950000000001               11.001865      7.8584750000000003
    91   1      3.1433900000000001      9.4301700000000004      6.2867800000000003
    92   1      4.7150850000000002               11.001865      7.8584750000000003
    93   1      6.2867800000000003      9.4301700000000004      6.2867800000000003
    94   1      7.8584750000000003               11.001865      7.8584750000000003
    95   1      9.4301700000000004      9.4301700000000004      6.2867800000000003
    96   1               11.001865               11.001865      7.8584750000000003
    97   1                       0                       0      9.4301700000000004
    98   1      1.5716950000000001      1.5716950000000001               11.001865
    99   1      3.1433900000000001                       0      9.4301700000000004
   100   1      4.7150850000000002      1.5716950000000001               11.001865
   101   1      6.2867800000000003                       0      9.4301700000000004
   102   1      7.8584750000000003      1.5716950000000001               11.001865
   103   1      9.4301700000000004                       0      9.4301700000000004
   104   1               11.001865      1.5716950000000001               11.001865
   105   1                       0      3.1433900000000001      9.4301700000000004
   106   1      1.5716950000000001      4.7150850000000002               11.001865
   107   1      3.1433900000000001      3.1433900000000001      9.4301700000000004
   108   1      4.7150850000000002      4.7150850000000002               11.001865
   109   1      6.2867800000000003      3.1433900000000001      9.4301700000000004
   110   1      7.8584750000000003      4.7150850000000002               11.001865
   111   1      9.4301700000000004      3.1433900000000001      9.4301700000000004
   112   1               11.001865      4.7150850000000002               11.001865
   113   1                       0      6.2867800000000003      9.4301700000000004
   114   1      1.5716950000000001      7.8584750000000003               11.001865
   115   1      3.1433900000000001      6.2867800000000003      9.4301700000000004
   116   1      4.7150850000000002      7.8584750000000003               11.001865
   117   1      6.2867800000000003      6.2867800000000003      9.4301700000000004
   118   1      7.8584750000000003      7.8584750000000003               11.001865
   119   1      9.4301700000000004      6.2867800000000003      9.4301700000000004
   120   1               11.001865      7.8584750000000003               11.001865
   121   1                       0      9.4301700000000004      9.4301700000000004
   122   1      1.5716950000000001               11.001865               11.001865
   123   1      3.1433900000000001      9.4301700000000004      9.4301700000000004
   124   1      4.7150850000000002               11.001865               11.001865
   125   1      6.2867800000000003      9.4301700000000004      9.4301700000000004
   126   1      7.8584750000000003               11.001865               11.001865
   127   1      9.4301700000000004      9.4301700000000004      9.4301700000000004
   128   1               11.001865               11.001865               11.001865
